id	Disease	Sample_Type	Protocol	Platform
TCGA-EE-A29Q-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A29R-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A29S-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A29T-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A29V-06A-12R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A29W-06A-11R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A29X-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2A0-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2A1-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2A2-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2A5-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2A6-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GB-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GC-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GD-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GE-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GH-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GI-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GJ-06A-11R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GK-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GL-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GM-06B-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GN-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GO-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GP-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GR-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GS-06A-12R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GT-06A-12R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2GU-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2M5-06A-12R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2M6-06A-12R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2M7-06A-11R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2M8-06A-12R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MC-06A-12R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MD-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2ME-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MF-06A-11R-A21E-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MG-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MH-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MI-06A-11R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MJ-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MK-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2ML-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MM-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MN-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MP-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MQ-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MR-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MS-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MT-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A2MU-06A-21R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3AA-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3AB-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3AC-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3AD-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3AE-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3AF-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3AG-06A-31R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3AH-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3J3-06A-11R-A20E-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3J4-06A-11R-A20E-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3J5-06A-11R-A20E-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3J7-06A-11R-A20E-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3J8-06A-11R-A20E-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3JA-06A-11R-A20E-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3JB-06A-11R-A21E-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3JD-06A-11R-A20E-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3JE-06A-11R-A20E-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3JH-06A-11R-A21E-13	SKCM	6	MultiMACs	HiSeq
TCGA-EE-A3JI-06A-11R-A21E-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A193-06A-12R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A194-01A-11R-A18X-13	SKCM	1	MultiMACs	HiSeq
TCGA-ER-A195-06A-11R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A196-01A-11R-A18W-13	SKCM	1	MultiMACs	HiSeq
TCGA-ER-A197-06A-32R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A198-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A199-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19A-06A-21R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19B-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19C-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19D-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19E-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19F-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19G-06A-11R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19H-06A-12R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19J-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19K-01A-21R-A18W-13	SKCM	1	MultiMACs	HiSeq
TCGA-ER-A19L-06A-12R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19M-06A-61R-A23A-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19N-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19O-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19P-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19Q-06A-11R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19S-06A-11R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A19T-01A-11R-A18W-13	SKCM	1	MultiMACs	HiSeq
TCGA-ER-A19W-06A-41R-A23A-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A1A1-06A-11R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A2NB-01A-12R-A18V-13	SKCM	1	MultiMACs	HiSeq
TCGA-ER-A2NC-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A2ND-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A2NE-06A-21R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A2NF-01A-11R-A18W-13	SKCM	1	MultiMACs	HiSeq
TCGA-ER-A2NF-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A2NG-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A2NH-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A3ES-06A-11R-A20E-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A3ET-06A-11R-A20E-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A3EV-06A-11R-A20E-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A3PL-06A-11R-A23A-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A42H-01A-11R-A24Y-13	SKCM	1	MultiMACs	HiSeq
TCGA-ER-A42K-06A-11R-A24Y-13	SKCM	6	MultiMACs	HiSeq
TCGA-ER-A42L-06A-11R-A24Y-13	SKCM	6	MultiMACs	HiSeq
TCGA-FR-A2OS-01A-11R-A21E-13	SKCM	1	MultiMACs	HiSeq
TCGA-FR-A3R1-01A-11R-A23A-13	SKCM	1	MultiMACs	HiSeq
TCGA-FR-A3YN-06A-11R-A23A-13	SKCM	6	MultiMACs	HiSeq
TCGA-FR-A3YO-06A-11R-A23A-13	SKCM	6	MultiMACs	HiSeq
TCGA-FR-A69P-06A-21R-A310-13	SKCM	6	MultiMACs	HiSeq
TCGA-FR-A728-01A-11R-A360-13	SKCM	1	MultiMACs	HiSeq
TCGA-FR-A7U8-06A-21R-A358-13	SKCM	6	MultiMACs	HiSeq
TCGA-FR-A7U9-06A-11R-A358-13	SKCM	6	MultiMACs	HiSeq
TCGA-FR-A7UA-06A-32R-A358-13	SKCM	6	MultiMACs	HiSeq
TCGA-FR-A8YC-06A-11R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-FR-A8YD-06A-11R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-FR-A8YE-06A-11R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1YW-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1YX-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1YY-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1Z0-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1Z3-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1Z4-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1Z7-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZA-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZB-06A-12R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZC-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZD-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZE-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZF-06A-12R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZG-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZH-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZJ-06A-12R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZK-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZM-06A-12R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZN-01A-11R-A18W-13	SKCM	1	MultiMACs	HiSeq
TCGA-FS-A1ZP-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZQ-06A-11R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZR-06A-21R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZS-06A-12R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZT-06A-11R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZU-06A-12R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZW-06A-12R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZY-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A1ZZ-06A-11R-A18V-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A4F0-06A-11R-A24Y-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A4F4-06A-12R-A25Z-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A4F5-06A-11R-A25Z-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A4F8-06A-11R-A25Z-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A4FB-06A-11R-A25Z-13	SKCM	6	MultiMACs	HiSeq
TCGA-FS-A4FD-06A-11R-A25Z-13	SKCM	6	MultiMACs	HiSeq
TCGA-FW-A3I3-06A-11R-A21E-13	SKCM	6	MultiMACs	HiSeq
TCGA-FW-A3R5-06A-11R-A23A-13	SKCM	6	MultiMACs	HiSeq
TCGA-FW-A3R5-11A-11R-A23A-13	SKCM	11	MultiMACs	HiSeq
TCGA-FW-A3TU-06A-11R-A23A-13	SKCM	6	MultiMACs	HiSeq
TCGA-FW-A3TV-06A-11R-A23A-13	SKCM	6	MultiMACs	HiSeq
TCGA-FW-A5DX-01A-11R-A27U-13	SKCM	1	MultiMACs	HiSeq
TCGA-GF-A2C7-01A-11R-A18W-13	SKCM	1	MultiMACs	HiSeq
TCGA-GF-A3OT-06A-23R-A23A-13	SKCM	6	MultiMACs	HiSeq
TCGA-GF-A4EO-06A-12R-A24Y-13	SKCM	6	MultiMACs	HiSeq
TCGA-GF-A769-01A-32R-A360-13	SKCM	1	MultiMACs	HiSeq
TCGA-GN-A262-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-GN-A263-01A-11R-A18W-13	SKCM	1	MultiMACs	HiSeq
TCGA-GN-A264-06A-11R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-GN-A265-06A-21R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-GN-A266-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-GN-A267-06A-21R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-GN-A268-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-GN-A26A-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-GN-A26C-01A-11R-A18W-13	SKCM	1	MultiMACs	HiSeq
TCGA-GN-A26D-06A-11R-A18W-13	SKCM	6	MultiMACs	HiSeq
TCGA-GN-A4U3-06A-11R-A360-13	SKCM	6	MultiMACs	HiSeq
TCGA-GN-A4U4-06A-11R-A360-13	SKCM	6	MultiMACs	HiSeq
TCGA-GN-A4U5-01A-11R-A360-13	SKCM	1	MultiMACs	HiSeq
TCGA-GN-A4U7-06A-21R-A360-13	SKCM	6	MultiMACs	HiSeq
TCGA-GN-A4U8-06A-11R-A360-13	SKCM	6	MultiMACs	HiSeq
TCGA-GN-A4U8-11A-11R-A360-13	SKCM	11	MultiMACs	HiSeq
TCGA-GN-A4U9-06A-11R-A360-13	SKCM	6	MultiMACs	HiSeq
TCGA-GN-A8LK-06A-11R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-GN-A8LL-06A-21R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-GN-A8LN-01A-11R-A37G-13	SKCM	1	MultiMACs	HiSeq
TCGA-GN-A9SD-06A-11R-A404-13	SKCM	6	MultiMACs	HiSeq
TCGA-HR-A2OG-06A-21R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-HR-A2OH-06A-11R-A18X-13	SKCM	6	MultiMACs	HiSeq
TCGA-HR-A5NC-01A-11R-A27U-13	SKCM	1	MultiMACs	HiSeq
TCGA-IH-A3EA-01A-11R-A20E-13	SKCM	1	MultiMACs	HiSeq
TCGA-LH-A9QB-06A-11R-A38N-13	SKCM	6	MultiMACs	HiSeq
TCGA-OD-A75X-06A-12R-A360-13	SKCM	6	MultiMACs	HiSeq
TCGA-QB-A6FS-06A-11R-A310-13	SKCM	6	MultiMACs	HiSeq
TCGA-QB-AA9O-06A-11R-A39J-13	SKCM	6	MultiMACs	HiSeq
TCGA-RP-A690-06A-11R-A310-13	SKCM	6	MultiMACs	HiSeq
TCGA-RP-A693-06A-13R-A310-13	SKCM	6	MultiMACs	HiSeq
TCGA-RP-A694-06A-11R-A310-13	SKCM	6	MultiMACs	HiSeq
TCGA-RP-A695-06A-11R-A310-13	SKCM	6	MultiMACs	HiSeq
TCGA-RP-A6K9-06A-41R-A358-13	SKCM	6	MultiMACs	HiSeq
TCGA-W3-A824-06A-21R-A358-13	SKCM	6	MultiMACs	HiSeq
TCGA-W3-A825-06A-11R-A358-13	SKCM	6	MultiMACs	HiSeq
TCGA-W3-A828-06A-11R-A358-13	SKCM	6	MultiMACs	HiSeq
TCGA-W3-AA1O-06A-11R-A38N-13	SKCM	6	MultiMACs	HiSeq
TCGA-W3-AA1Q-06A-11R-A38N-13	SKCM	6	MultiMACs	HiSeq
TCGA-W3-AA1R-06A-11R-A39J-13	SKCM	6	MultiMACs	HiSeq
TCGA-W3-AA1V-06B-11R-A404-13	SKCM	6	MultiMACs	HiSeq
TCGA-W3-AA1W-06A-11R-A38N-13	SKCM	6	MultiMACs	HiSeq
TCGA-W3-AA21-06A-11R-A38N-13	SKCM	6	MultiMACs	HiSeq
TCGA-WE-A8JZ-06A-11R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-WE-A8K1-06A-21R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-WE-A8K5-06A-11R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-WE-A8K6-06A-11R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-WE-A8ZM-06A-11R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-WE-A8ZN-06A-11R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-WE-A8ZO-06A-11R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-WE-A8ZQ-06A-41R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-WE-A8ZR-06A-11R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-WE-A8ZT-06A-11R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-WE-A8ZY-06A-11R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-WE-AA9Y-06A-12R-A38N-13	SKCM	6	MultiMACs	HiSeq
TCGA-WE-AAA0-06A-11R-A38N-13	SKCM	6	MultiMACs	HiSeq
TCGA-WE-AAA3-06A-11R-A38N-13	SKCM	6	MultiMACs	HiSeq
TCGA-WE-AAA4-06A-12R-A38N-13	SKCM	6	MultiMACs	HiSeq
TCGA-XV-A9VZ-01A-11R-A38N-13	SKCM	1	MultiMACs	HiSeq
TCGA-XV-A9W2-01A-11R-A39J-13	SKCM	1	MultiMACs	HiSeq
TCGA-XV-A9W5-01A-11R-A38N-13	SKCM	1	MultiMACs	HiSeq
TCGA-XV-AAZV-01A-11R-A404-13	SKCM	1	MultiMACs	HiSeq
TCGA-XV-AAZW-01A-12R-A404-13	SKCM	1	MultiMACs	HiSeq
TCGA-XV-AAZY-01A-12R-A404-13	SKCM	1	MultiMACs	HiSeq
TCGA-XV-AB01-06A-12R-A404-13	SKCM	6	MultiMACs	HiSeq
TCGA-YD-A89C-06A-11R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-YD-A9TA-06A-11R-A39J-13	SKCM	6	MultiMACs	HiSeq
TCGA-YD-A9TB-06A-12R-A404-13	SKCM	6	MultiMACs	HiSeq
TCGA-YG-AA3N-01A-11R-A38N-13	SKCM	1	MultiMACs	HiSeq
TCGA-YG-AA3O-06A-11R-A38N-13	SKCM	6	MultiMACs	HiSeq
TCGA-YG-AA3P-06A-11R-A38N-13	SKCM	6	MultiMACs	HiSeq
TCGA-Z2-A8RT-06A-11R-A37G-13	SKCM	6	MultiMACs	HiSeq
TCGA-Z2-AA3S-06A-11R-A39J-13	SKCM	6	MultiMACs	HiSeq
TCGA-Z2-AA3V-06A-11R-A39J-13	SKCM	6	MultiMACs	HiSeq
TCGA-3M-AB46-01A-11R-A415-13	STAD	1	MultiMACs	HiSeq
TCGA-3M-AB47-01A-22R-A415-13	STAD	1	MultiMACs	HiSeq
TCGA-B7-5816-01A-21R-1602-13	STAD	1	MultiMACs	HiSeq
TCGA-B7-5818-01A-11R-1602-13	STAD	1	MultiMACs	HiSeq
TCGA-B7-A5TI-01A-11R-A31Q-13	STAD	1	MultiMACs	HiSeq
TCGA-B7-A5TJ-01A-11R-A31Q-13	STAD	1	MultiMACs	HiSeq
TCGA-B7-A5TK-01A-12R-A360-13	STAD	1	MultiMACs	HiSeq
TCGA-B7-A5TN-01A-21R-A31Q-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-4183-01A-02R-1131-13	STAD	1	MultiMACs	GA
TCGA-BR-4184-01A-01R-1131-13	STAD	1	MultiMACs	GA
TCGA-BR-4187-01A-01R-1131-13	STAD	1	MultiMACs	GA
TCGA-BR-4188-01A-01R-1131-13	STAD	1	MultiMACs	GA
TCGA-BR-4191-01A-02R-1131-13	STAD	1	MultiMACs	GA
TCGA-BR-4201-01A-01R-1131-13	STAD	1	MultiMACs	GA
TCGA-BR-4253-01A-01R-1131-13	STAD	1	MultiMACs	GA
TCGA-BR-4255-01A-01R-1131-13	STAD	1	MultiMACs	GA
TCGA-BR-4256-01A-01R-1131-13	STAD	1	MultiMACs	GA
TCGA-BR-4257-01A-01R-1131-13	STAD	1	MultiMACs	GA
TCGA-BR-4267-01A-01R-1131-13	STAD	1	MultiMACs	GA
TCGA-BR-4279-01A-01R-1131-13	STAD	1	MultiMACs	GA
TCGA-BR-4280-01A-01R-1131-13	STAD	1	MultiMACs	GA
TCGA-BR-4292-01A-01R-1131-13	STAD	1	MultiMACs	GA
TCGA-BR-4294-01A-01R-1131-13	STAD	1	MultiMACs	GA
TCGA-BR-4357-01A-01R-1157-13	STAD	1	MultiMACs	GA
TCGA-BR-4361-01A-01R-1157-13	STAD	1	MultiMACs	GA
TCGA-BR-4362-01A-01R-1157-13	STAD	1	MultiMACs	GA
TCGA-BR-4363-01A-01R-1157-13	STAD	1	MultiMACs	GA
TCGA-BR-4366-01A-01R-1157-13	STAD	1	MultiMACs	GA
TCGA-BR-4367-01A-01R-1157-13	STAD	1	MultiMACs	GA
TCGA-BR-4368-01A-01R-1157-13	STAD	1	MultiMACs	GA
TCGA-BR-4369-01A-01R-1157-13	STAD	1	MultiMACs	GA
TCGA-BR-4370-01A-01R-1157-13	STAD	1	MultiMACs	GA
TCGA-BR-4371-01A-01R-1157-13	STAD	1	MultiMACs	GA
TCGA-BR-6452-01A-12R-1802-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6453-01A-11R-1802-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6453-11A-01R-1802-13	STAD	11	MultiMACs	HiSeq
TCGA-BR-6454-01A-11R-1802-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6454-11A-01R-1802-13	STAD	11	MultiMACs	HiSeq
TCGA-BR-6455-01A-11R-1802-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6456-01A-11R-1802-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6457-01A-21R-1802-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6457-11A-01R-1802-13	STAD	11	MultiMACs	HiSeq
TCGA-BR-6458-01A-11R-1802-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6458-11A-01R-1802-13	STAD	11	MultiMACs	HiSeq
TCGA-BR-6563-01A-13R-2055-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6564-01A-12R-1884-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6564-11A-01R-1884-13	STAD	11	MultiMACs	HiSeq
TCGA-BR-6565-01A-11R-1802-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6566-01A-11R-1802-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6705-01A-12R-1884-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6706-01A-11R-1884-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6707-01A-11R-1884-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6709-01A-11R-1884-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6710-01A-11R-1884-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6801-01A-11R-1884-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6802-01A-11R-1884-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6802-11A-01R-1884-13	STAD	11	MultiMACs	HiSeq
TCGA-BR-6803-01A-11R-1884-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6852-01A-11R-1884-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-6852-11A-01R-1884-13	STAD	11	MultiMACs	HiSeq
TCGA-BR-7196-01A-11R-2055-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-7197-01A-11R-2203-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-7703-01A-11R-2055-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-7703-11A-01R-2055-13	STAD	11	MultiMACs	HiSeq
TCGA-BR-7704-01A-11R-2055-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-7704-11A-01R-2055-13	STAD	11	MultiMACs	HiSeq
TCGA-BR-7707-01A-11R-2055-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-7715-01A-11R-2055-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-7715-11A-01R-2055-13	STAD	11	MultiMACs	HiSeq
TCGA-BR-7716-01A-21R-2055-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-7716-11A-01R-2055-13	STAD	11	MultiMACs	HiSeq
TCGA-BR-7717-01A-11R-2055-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-7717-11A-01R-2055-13	STAD	11	MultiMACs	HiSeq
TCGA-BR-7722-01A-31R-2203-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-7723-01A-11R-2055-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-7851-01A-11R-2203-13	STAD	1	MultiMACs	HiSeq
TCGA-BR-7851-11A-01R-2203-13	STAD	11	MultiMACs	HiSeq
TCGA-BR-7901-01A-11R-2203-13	STAD	1	MultiMACs	HiSeq
